sector,index,temp,humidity
1879,12,22.4673,50.2166
1879,13,22.4682,50.4073
1879,14,22.4476,50.5874
1879,15,22.5087,50.6785
1879,16,22.4178,50.5635
1879,17,22.4107,50.3724
1879,18,22.3986,50.7555
1879,19,22.5238,50.3777
1879,20,22.6762,50.9119
1879,21,22.6594,50.7044
1879,22,22.6547,50.7969
1879,23,22.4992,50.6429
1879,24,22.7001,50.8483
1879,25,22.7539,50.5266
1879,26,22.7554,50.8027
1879,27,22.7774,50.9075
1879,28,22.6822,50.6619
1879,29,22.6320,50.6632
1879,30,22.5595,50.8749
1879,31,22.8437,50.8816
1879,32,22.7818,50.6103
1879,33,22.7746,51.1480
1879,34,22.7041,51.4024
1879,35,22.7250,51.2065
1879,36,22.8440,51.1411
1879,37,22.8057,51.4453
1879,38,22.6563,50.8436
1879,39,22.8784,51.3183
1879,40,22.9137,51.1214
1879,41,22.6872,51.4412
1879,42,22.7542,50.9910
1879,43,22.8269,50.9908
1879,44,22.9032,51.2908
1879,45,22.7367,51.3176
1879,46,22.9410,51.4361
1879,47,22.8440,51.7342
1879,48,22.8317,51.1584
1879,49,22.9165,51.6045
1879,50,23.0497,51.0585
1879,51,23.0919,51.6822
1879,52,22.9521,51.7166
1879,53,22.9046,51.3085
1879,54,22.9007,51.4232
1879,55,22.9438,51.1293
1879,56,22.9549,51.6258
1879,57,22.9147,51.4399
1879,58,23.1329,51.9118
1879,59,23.0091,51.6112
1879,60,23.0826,51.3492
1879,61,23.1512,51.5754
1879,62,23.2157,51.6401
1880,0,22.9973,51.5963
1880,1,23.2154,51.4196
1880,2,23.0025,51.7192
1880,3,23.2247,51.7711
1880,4,23.2557,52.0464
1880,5,23.1881,51.9735
1880,6,23.0947,52.0435
1880,7,23.1180,52.1386
1880,8,23.2419,51.8815
1880,9,23.2949,52.1631
1880,10,23.3278,51.8429
1880,11,23.2062,52.0685
1880,12,23.1781,51.8727
1880,13,23.2972,51.8170
1880,14,23.1151,51.7162
1880,15,23.2596,51.7084
1880,16,23.2032,52.2234
1880,17,23.3915,51.9964
1880,18,23.2790,52.3164
1880,19,23.2084,52.2186
1880,20,23.2547,51.8644
1880,21,23.1926,52.3987
1880,22,23.2146,51.8165
1880,23,23.4142,52.5133
1880,24,23.2726,52.1494
1880,25,23.4647,52.3420
1880,26,23.3182,51.9833
1880,27,23.5458,52.0651
1880,28,23.5343,52.3728
1880,29,23.4817,52.5342
1880,30,23.4010,52.5371
1880,31,23.4593,52.3243
1880,32,23.3387,52.3996
1880,33,23.4516,52.7785
1880,34,23.5535,52.5958
1880,35,23.5828,52.7197
1880,36,23.5137,52.9060
1880,37,23.6810,52.8438
1880,38,23.5842,52.8784
1880,39,23.5700,52.8653
1880,40,23.5989,52.4438
1880,41,23.5882,52.7183
1880,42,23.5082,52.8902
1880,43,23.5317,52.9145
1880,44,23.6193,52.8123
1880,45,23.7473,53.0954
1880,46,23.6047,53.1533
1880,47,23.7429,52.7555
1880,48,23.7989,52.7162
1880,49,23.6324,53.1088
1880,50,23.8144,52.6615
1880,51,23.6200,52.8773
1880,52,23.7241,53.1506
1880,53,23.7433,53.1945
1880,54,23.7156,52.9137
1880,55,23.7331,53.1332
1880,56,23.7322,52.9601
1880,57,23.7780,53.0901
1880,58,23.7407,53.2500
1880,59,23.6752,52.9989
1880,60,23.6796,53.0759
1880,61,23.8453,53.4168
1880,62,23.7365,53.5088
1881,0,23.8645,53.5091
1881,1,23.8362,53.4756
1881,2,23.9428,53.3971
1881,3,23.9983,53.1669
1881,4,23.8975,53.5925
1881,5,23.9968,53.4569
1881,6,24.0265,52.9064
1881,7,23.9665,53.3710
1881,8,23.8829,53.4955
1881,9,23.8084,53.7538
1881,10,24.1096,53.7198
1881,11,24.0463,53.6637
1881,12,24.1207,53.5281
1881,13,23.8703,53.4424
1881,14,24.0619,53.7613
1881,15,24.1689,53.8452
1881,16,23.9128,53.6506
1881,17,24.0815,53.2466
1881,18,24.2012,53.2823
1881,19,23.9932,53.5511
1881,20,23.9913,53.7852
1881,21,24.1629,53.3840
1881,22,24.1975,53.4273
1881,23,24.0801,53.7861
1881,24,24.2403,53.6974
1881,25,24.0645,53.7097
1881,26,24.1151,53.5010
1881,27,24.0483,53.9096
1881,28,24.1366,53.4775
1881,29,24.1339,54.2121
1881,30,24.2715,53.8574
1881,31,24.1339,53.5669
1881,32,24.1905,53.8151
1881,33,24.2270,53.9933
1881,34,24.2102,54.2916
1881,35,24.2577,54.0323
1881,36,24.2762,54.2016
1881,37,24.2112,53.9575
1881,38,24.3061,53.8773
1881,39,24.2610,54.0663
1881,40,24.4444,53.8921
1881,41,24.2822,54.2829
1881,42,24.4588,54.5029
1881,43,24.2413,53.9685
1881,44,24.4478,54.4394
1881,45,24.4025,54.4305
1881,46,24.4721,54.4820
1881,47,24.2905,54.0913
1881,48,24.3167,54.6590
1881,49,24.3089,53.9748
1881,50,24.4880,54.5969
1881,51,24.6057,54.1912
1881,52,24.3335,54.2803
1881,53,24.4158,54.4599
1881,54,24.5962,54.1574
1881,55,24.3792,54.5727
1881,56,24.5073,54.6064
1881,57,24.6745,54.8423
1881,58,24.5537,54.1132
1881,59,24.4307,54.7221
1881,60,24.5471,54.2244
1881,61,24.4266,54.1991
1881,62,24.4855,54.4126
1882,0,24.4873,54.7497
1882,1,24.7165,54.2538
1882,2,24.5198,54.5516
1882,3,24.5975,54.8485
1882,4,24.5484,54.7385
1882,5,24.5284,54.7244
1882,6,24.5484,54.9868
1882,7,24.7960,54.7497
1882,8,24.5791,54.4754
1882,9,24.5917,54.5807
1882,10,24.6610,55.0077
1882,11,24.6766,54.6567
1882,12,24.6115,55.1554
1882,13,24.8025,54.5751
1882,14,24.7534,55.1095
1882,15,24.8732,54.8384
1882,16,24.7369,54.8986
1882,17,24.8609,54.7814
1882,18,24.8844,54.6971
1882,19,24.8345,55.2044
1882,20,24.6937,54.8851
1882,21,24.9673,55.1446
1882,22,24.9110,54.8495
1882,23,24.9499,55.4924
1882,24,24.7471,54.9196
1882,25,24.9057,54.9033
1882,26,24.8959,54.8937
1882,27,24.9415,55.3973
1882,28,24.9395,55.0382
1882,29,24.7993,55.4162
1882,30,24.8414,55.4771
1882,31,25.0763,55.0902
1882,32,24.9308,55.3903
1882,33,24.8836,55.5778
1882,34,25.0133,55.5703
1882,35,25.0823,55.6960
1882,36,24.9219,55.3607
1882,37,25.0708,55.6015
1882,38,25.0126,55.7386
1882,39,24.9201,55.7720
1882,40,25.0328,55.4969
1882,41,25.2247,55.7964
1882,42,24.9914,55.7167
1882,43,25.0893,55.4548
1882,44,25.1367,55.6667
1882,45,25.1819,55.6138
1882,46,25.0249,55.5146
1882,47,25.0665,55.7852
1882,48,25.0322,55.6726
1882,49,25.0580,56.1119
1882,50,25.1462,55.7771
1882,51,25.2126,56.0590
1882,52,25.1416,55.6570
1882,53,25.3502,55.5829
1882,54,25.1476,55.6027
1882,55,25.3538,55.6638
1882,56,25.4092,56.0109
1882,57,25.3583,55.8797
1882,58,25.4044,55.8360
1882,59,25.3193,55.9401
1882,60,25.3044,55.7351
1882,61,25.3590,55.9951
1882,62,25.4372,56.0120
1883,0,25.3255,56.0868
1883,1,25.3617,55.6984
1883,2,25.4173,56.1925
1883,3,25.2543,55.8746
1883,4,25.4537,56.5493
1883,5,25.4868,56.1187
1883,6,25.4114,56.2580
1883,7,25.4708,56.0712
1883,8,25.4924,56.0234
1883,9,25.4489,56.2736
1883,10,25.3387,56.3328
1883,11,25.3648,55.9472
1883,12,25.6460,56.3608
1883,13,25.4782,56.2850
1883,14,25.5805,56.2974
1883,15,25.5119,56.6223
1883,16,25.4236,56.2116
1883,17,25.5214,56.4323
1883,18,25.6255,56.3970
1883,19,25.5468,56.8041
1883,20,25.6304,56.5558
1883,21,25.6170,56.8233
1883,22,25.6226,56.5488
1883,23,25.5241,56.3313
1883,24,25.5690,56.7242
1883,25,25.5587,56.7504
1883,26,25.7504,56.7851
1883,27,25.6637,56.6567
1883,28,25.8114,56.6583
1883,29,25.7518,56.7221
1883,30,25.8496,56.8743
1883,31,25.6995,56.7543
1883,32,25.8359,56.8032
1883,33,25.7191,56.8513
1883,34,25.8329,56.5793
1883,35,25.9197,56.6039
1883,36,25.8771,56.6055
1883,37,25.7199,56.8516
1883,38,25.7844,57.1788
1883,39,25.9102,57.2895
1883,40,25.7472,56.8413
1883,41,25.7218,57.1121
1883,42,25.9108,57.0117
1883,43,25.9220,56.7512
1883,44,25.9563,56.8786
1883,45,26.0050,57.1905
1883,46,25.8620,57.1048
1883,47,25.8239,57.0916
1883,48,26.0617,57.4989
1883,49,25.8385,57.0348
1883,50,25.9024,57.2073
1883,51,25.8364,56.9974
1883,52,25.8826,57.2524
1883,53,25.8780,57.2131
1883,54,26.0533,57.1925
1883,55,25.9699,57.2991
1883,56,26.1490,57.4389
1883,57,25.9578,57.4881
1883,58,26.1191,57.0318
1883,59,26.1095,57.7207
1883,60,26.1202,57.4083
1883,61,26.2231,57.5150
1883,62,26.1585,57.4987
1884,0,26.1623,57.7607
1884,1,25.9769,57.8852
1884,2,26.2002,57.4457
1884,3,26.2008,57.7481
1884,4,26.1507,57.8036
1884,5,26.2270,57.9967
1884,6,26.2790,57.2962
1884,7,26.3122,57.7457
1884,8,26.1070,57.7668
1884,9,26.2238,57.3853
1884,10,26.2067,57.4297
1884,11,26.1658,58.1140
1884,12,26.2571,58.0968
1884,13,26.3499,58.0786
1884,14,26.2465,57.4499
1884,15,26.4312,58.2626
1884,16,26.3764,58.0830
1884,17,26.1914,57.6972
1884,18,26.2127,58.1899
1884,19,26.4024,57.6833
1884,20,26.2749,57.9621
1884,21,26.3910,57.9502
1884,22,26.2434,58.1903
1884,23,26.3405,58.0688
1884,24,26.3379,58.4615
1884,25,26.4447,57.7987
1884,26,26.3447,58.4651
1884,27,26.4268,58.4469
1884,28,26.3432,58.4678
1884,29,26.5568,58.0599
1884,30,26.4354,58.0962
1884,31,26.5955,58.3885
1884,32,26.3749,58.3978
1884,33,26.5146,58.4571
1884,34,26.4163,58.6334
1884,35,26.6695,58.4704
1884,36,26.6242,58.6910
1884,37,26.6276,58.3200
1884,38,26.5951,58.1485
1884,39,26.6261,58.4960
1884,40,26.7038,58.5617
1884,41,26.6358,58.7318
1884,42,26.7161,58.7093
1884,43,26.6929,58.4910
1884,44,26.4944,58.6173
1884,45,26.6899,58.3470
1884,46,26.8138,58.6097
1884,47,26.7545,58.8513
1884,48,26.8320,58.6122
1884,49,26.7750,58.4027
1884,50,26.6128,58.3598
1884,51,26.6172,59.0719
1884,52,26.8412,58.9388
1884,53,26.8364,58.7239
1884,54,26.7238,58.7277
1884,55,26.8676,59.0083
1884,56,26.9239,59.1155
1884,57,26.7092,58.9553
1884,58,26.6817,58.8858
1884,59,26.8273,58.7093
1884,60,26.8236,58.6506
1884,61,26.7879,58.8830
1884,62,26.8278,58.8913
1885,0,26.7428,59.2288
1885,1,26.8705,59.2653
1885,2,26.9327,58.9812
1885,3,26.8133,59.2360
1885,4,27.0396,59.0949
1885,5,26.8625,58.6940
1885,6,27.0779,59.4075
1885,7,26.8834,59.3304
1885,8,26.9643,58.8825
1885,9,26.8576,59.2720
1885,10,27.0671,59.4372
1885,11,27.0147,59.0042
1885,12,27.1218,59.5637
1885,13,27.0247,59.4108
1885,14,27.0438,58.9896
1885,15,27.0240,59.0121
1885,16,27.1636,59.0027
1885,17,27.1792,59.0802
1885,18,26.9910,59.0591
1885,19,27.1042,59.5761
1885,20,27.1414,59.7660
1885,21,27.0687,59.3585
1885,22,27.2511,59.8108
1885,23,27.0386,59.6755
1885,24,27.0385,59.5025
1885,25,27.1788,59.8999
1885,26,27.1963,59.4423
1885,27,27.1465,59.4638
1885,28,27.1408,59.8985
1885,29,27.2551,59.4194
1885,30,27.2014,60.0376
1885,31,27.1437,59.7042
1885,32,27.3565,59.9406
1885,33,27.1969,59.3807
1885,34,27.1727,60.0248
1885,35,27.2271,60.1807
1885,36,27.4395,59.4995
1885,37,27.4422,60.1059
1885,38,27.1752,60.1153
1885,39,27.3320,59.7547
1885,40,27.3367,60.1434
1885,41,27.2263,60.1576
1885,42,27.3030,59.7194
1885,43,27.2729,60.3117
1885,44,27.4977,59.9932
1885,45,27.3563,59.8979
1885,46,27.4862,59.7340
1885,47,27.2883,60.4543
1885,48,27.4970,60.0685
1885,49,27.5440,60.4771
1885,50,27.6031,60.1012
1885,51,27.4042,60.5258
1885,52,27.6193,59.8465
1885,53,27.5539,60.1300
1885,54,27.5533,60.5846
1885,55,27.3981,60.3585
1885,56,27.3936,60.6034
1885,57,27.5826,59.9965
1885,58,27.4784,60.4066
1885,59,27.5626,60.0053
1885,60,27.5262,60.0308
1885,61,27.5939,60.3497
1885,62,27.6789,60.3177
1886,0,27.5798,60.4258
1886,1,27.5841,60.3477
1886,2,27.7517,60.5452
1886,3,27.7861,60.3858
1886,4,27.5800,60.1468
1886,5,27.5542,60.5194
1886,6,27.6194,60.6666
1886,7,27.6741,60.3332
1886,8,27.6541,60.6310
1886,9,27.8484,60.7713
1886,10,27.6241,60.8447
1886,11,27.7130,60.4041
1886,12,27.8761,60.7720
1886,13,27.8361,60.4742
1886,14,27.9040,60.7503
1886,15,27.9007,61.0946
1886,16,27.9500,60.9518
1886,17,27.7983,60.5034
1886,18,27.8140,60.6015
1886,19,27.8666,60.5529
1886,20,27.7258,60.6098
1886,21,27.9799,60.5685
1886,22,27.8071,60.9647
1886,23,27.9681,60.8602
1886,24,28.0554,60.8867
1886,25,28.0545,60.9755
1886,26,27.9857,61.2732
1886,27,28.0446,61.3619
1886,28,27.8255,61.0935
1886,29,28.0344,61.1428
1886,30,28.0682,61.2542
1886,31,28.0396,60.7521
1886,32,27.9293,60.9621
1886,33,28.1535,61.0067
1886,34,28.1483,61.0410
1886,35,28.0127,61.0968
1886,36,28.0393,61.5965
1886,37,28.0428,61.5948
1886,38,28.1939,61.3386
1886,39,28.2234,61.4091
1886,40,27.9685,61.5895
1886,41,28.0316,61.0449
1886,42,28.0966,61.1060
1886,43,28.1820,61.0340
1886,44,28.1347,61.2418
1886,45,28.2999,61.6170
1886,46,28.1172,61.4255
1886,47,28.1632,61.8981
1886,48,28.0892,61.1989
1886,49,28.3478,61.2828
1886,50,28.2177,61.9802
1886,51,28.2513,61.8093
1886,52,28.3394,61.6377
1886,53,28.4008,61.3898
1886,54,28.3611,61.8935
1886,55,28.4150,61.4292
1886,56,28.4243,61.7591
1886,57,28.3846,61.3982
1886,58,28.2229,62.0812
1886,59,28.4519,62.1054
1886,60,28.3993,61.7197
1886,61,28.4819,61.9445
1886,62,28.2905,62.1428
1887,0,28.4362,62.0645
1887,1,28.2652,61.8535
1887,2,28.4953,61.7023
1887,3,28.4422,61.7130
1887,4,28.4833,62.1866
1887,5,28.4127,62.2646
1887,6,28.4157,62.1607
1887,7,28.5218,62.0190
1887,8,28.4016,61.8429
1887,9,28.4026,61.7627
1887,10,28.6238,62.3965
1887,11,28.6099,62.2876
1887,12,28.5128,62.1161
1887,13,28.4053,62.1439
1887,14,28.6716,62.3185
1887,15,28.6134,62.1080
1887,16,28.5736,62.3816
1887,17,28.4996,62.0105
1887,18,28.5629,62.0648
1887,19,28.5135,62.4651
1887,20,28.6648,62.5855
1887,21,28.6035,62.4370
1887,22,28.6578,62.6820
1887,23,28.5193,62.8127
1887,24,28.6481,62.1884
1887,25,28.5314,62.3787
1887,26,28.7996,62.2850
1887,27,28.7337,62.7218
1887,28,28.7785,62.4298
1887,29,28.8021,62.4919
1887,30,28.8301,62.7918
1887,31,28.8338,62.2568
1887,32,28.9017,62.3767
1887,33,28.8521,62.5412
1887,34,28.7421,63.0481
1887,35,28.6805,62.5755
1887,36,28.9409,63.0402
1887,37,28.8299,62.7704
1887,38,28.9750,62.5847
1887,39,28.7484,62.7400
1887,40,28.9948,63.0146
1887,41,28.7803,63.1703
1887,42,28.9964,62.7021
1887,43,28.9869,63.0194
1887,44,29.0163,62.9712
1887,45,28.7872,62.6560
1887,46,29.0705,62.9221
1887,47,28.9801,62.9874
1887,48,28.8579,62.9576
1887,49,28.8928,62.8273
1887,50,29.0911,62.9935
1887,51,29.0297,63.2731
1887,52,28.9088,63.0632
1887,53,29.1088,63.1669
1887,54,29.0394,63.2809
1887,55,28.9507,63.2839
1887,56,29.1567,62.9775
1887,57,28.9471,63.4608
1887,58,29.0694,63.2299
1887,59,28.9979,63.5059
1887,60,29.0074,63.3539
1887,61,28.9733,63.0025
1887,62,29.1541,63.6330
1888,0,29.0017,62.9595
1888,1,29.2815,63.0601
1888,2,29.1173,63.0112
1888,3,29.1970,63.6278
1888,4,29.2139,63.3584
1888,5,29.2342,63.6090
1888,6,29.2418,63.8655
1888,7,29.2828,63.8432
1888,8,29.2389,63.4059
1888,9,29.2138,63.1885
1888,10,29.1384,63.4769
1888,11,29.2511,63.5357
1888,12,29.3310,63.6139
1888,13,29.3679,63.3453
1888,14,29.3285,63.4004
1888,15,29.4438,63.5022
1888,16,29.4635,64.1035
1888,17,29.4600,63.3990
1888,18,29.2815,64.0652
1888,19,29.3311,63.5580
1888,20,29.5094,64.0587
1888,21,29.4023,64.1705
1888,22,29.2587,63.5121
1888,23,29.4151,63.9025
1888,24,29.4304,63.6166
1888,25,29.3571,64.1166
1888,26,29.3238,63.8373
1888,27,29.5484,63.7851
1888,28,29.3322,63.6747
1888,29,29.4039,63.8752
1888,30,29.5490,64.0956
1888,31,29.6333,64.1941
1888,32,29.5241,64.1235
1888,33,29.6114,63.7027
1888,34,29.4091,63.7477
1888,35,29.6851,63.7991
1888,36,29.5625,64.5052
1888,37,29.6637,64.5657
1888,38,29.4571,63.9581
1888,39,29.7107,64.1433
1888,40,29.6133,64.5002
1888,41,29.7417,64.3941
1888,42,29.6460,64.2448
1888,43,29.6837,64.1765
1888,44,29.6828,64.6977
1888,45,29.7336,64.7210
1888,46,29.6244,64.4240
1888,47,29.7919,64.5031
1888,48,29.7541,64.7078
1888,49,29.6854,64.8457
1888,50,29.6040,64.4111
1888,51,29.6271,64.1820
1888,52,29.7740,64.7672
1888,53,29.8724,64.5544
1888,54,29.8089,64.5941
1888,55,29.7503,64.8359
1888,56,29.8308,64.3477
1888,57,29.8222,64.7306
1888,58,29.7754,64.4709
1888,59,29.7638,64.7515
1888,60,29.9341,64.3597
1888,61,29.7444,64.3480
1888,62,29.7912,64.4833
1889,0,29.9606,65.1351
1889,1,29.7766,64.5102
1889,2,29.8817,65.1036
1889,3,29.8891,64.5078
1889,4,29.9605,65.0435
1889,5,29.9755,64.6554
1889,6,29.9010,65.0237
1889,7,30.0449,65.0729
1889,8,30.0942,64.7601
1889,9,30.0065,64.7720
1889,10,30.0964,64.9360
1889,11,29.9030,64.5730
1889,12,30.0851,64.6759
1889,13,29.8964,65.2892
1889,14,29.9759,64.8977
1889,15,29.8505,64.9168
1889,16,30.0166,64.7887
1889,17,29.8407,64.9763
1889,18,30.0099,64.5901
1889,19,29.8724,65.0491
1889,20,29.8698,64.6147
1889,21,29.9980,64.8463
1889,22,29.9748,64.3576
1889,23,29.7042,64.6289
1889,24,29.7154,64.4207
1889,25,29.9182,64.6926
1889,26,29.7010,64.5594
1889,27,29.6973,64.6939
1889,28,29.8178,64.2753
1889,29,29.7695,64.5951
1889,30,29.6655,64.2391
1889,31,29.6541,64.3555
1889,32,29.6469,64.6860
1889,33,29.7716,64.7963
1889,34,29.8234,64.0304
1889,35,29.5492,64.1318
1889,36,29.6223,64.2331
1889,37,29.6537,64.6933
1889,38,29.5745,64.3834
1889,39,29.5160,64.1041
1889,40,29.7729,64.2570
1889,41,29.5986,64.1414
1889,42,29.5018,64.1914
1889,43,29.5611,64.1390
1889,44,29.5965,64.1003
1889,45,29.6883,64.1243
1889,46,29.5061,64.2669
1889,47,29.5530,64.2060
1889,48,29.6522,64.2420
1889,49,29.5664,64.2194
1889,50,29.5009,64.4068
1889,51,29.4698,64.2332
1889,52,29.5037,64.2641
1889,53,29.3329,63.7384
1889,54,29.4866,64.2392
1889,55,29.3174,63.7806
1889,56,29.4577,64.3104
1889,57,29.5195,63.5189
1889,58,29.4772,63.6198
1889,59,29.3559,64.0462
1889,60,29.4391,63.5934
1889,61,29.4413,63.8329
1889,62,29.5054,63.8327
1890,0,29.3247,64.0415
1890,1,29.3096,63.8712
1890,2,29.4536,63.5019
1890,3,29.2032,63.3491
1890,4,29.2030,63.6635
1890,5,29.2988,63.6856
1890,6,29.3839,63.5243
1890,7,29.1574,63.1959
1890,8,29.1221,63.3093
1890,9,29.2246,63.2901
1890,10,29.2929,63.8221
1890,11,29.2792,63.4626
1890,12,29.1647,63.3231
1890,13,29.2007,63.8135
1890,14,29.0921,63.4108
1890,15,29.1467,63.7282
1890,16,29.0720,63.6252
1890,17,29.1950,63.6666
1890,18,29.1161,63.5231
1890,19,29.0664,63.4343
1890,20,29.2511,62.9295
1890,21,29.2366,63.5344
1890,22,29.2144,63.5959
1890,23,29.1289,63.2886
1890,24,29.0914,63.1705
1890,25,29.1014,63.4898
1890,26,29.1724,63.0091
1890,27,28.8984,63.0930
1890,28,29.0535,62.9689
1890,29,29.0559,62.8511
1890,30,28.9237,63.3868
1890,31,29.0725,62.7693
1890,32,28.8231,62.9348
1890,33,29.0395,63.3414
1890,34,29.0637,62.7999
1890,35,28.9764,63.2510
1890,36,28.8366,62.8928
1890,37,29.0471,63.1658
1890,38,28.9132,63.1986
1890,39,28.7745,62.7891
1890,40,28.8032,62.6352
1890,41,29.0030,62.9032
1890,42,28.9907,63.0593
1890,43,28.7646,63.1268
1890,44,28.8223,62.5354
1890,45,28.8475,62.6619
1890,46,28.6595,62.3344
1890,47,28.7735,62.8572
1890,48,28.8929,62.6039
1890,49,28.6473,62.6553
1890,50,28.7327,62.9447
1890,51,28.7722,62.5547
1890,52,28.6012,62.5175
1890,53,28.7744,62.8529
1890,54,28.6227,62.1951
1890,55,28.5752,62.7126
1890,56,28.6102,62.2804
1890,57,28.7114,62.3534
1890,58,28.7518,62.0598
1890,59,28.7512,62.4036
1890,60,28.7261,62.0221
1890,61,28.6731,62.0412
1890,62,28.6862,62.0815
1891,0,28.7353,62.4583
1891,1,28.6489,62.6288
1891,2,28.4713,62.0022
1891,3,28.5623,62.5070
1891,4,28.4704,62.1732
1891,5,28.4933,61.9302
1891,6,28.5515,62.3268
1891,7,28.4473,61.8349
1891,8,28.6158,62.4533
1891,9,28.3875,62.1576
1891,10,28.6202,62.1205
1891,11,28.5302,62.4095
1891,12,28.5555,62.0242
1891,13,28.3011,62.3849
1891,14,28.3465,61.9908
1891,15,28.5120,61.7861
1891,16,28.3420,62.2640
1891,17,28.3692,61.7975
1891,18,28.4980,61.5602
1891,19,28.4311,61.9092
1891,20,28.2679,61.5135
1891,21,28.4052,61.9339
1891,22,28.4485,61.6409
1891,23,28.4309,61.5752
1891,24,28.2099,61.9052
1891,25,28.4048,62.1046
1891,26,28.2868,61.9112
1891,27,28.1980,61.9713
1891,28,28.1237,61.3118
1891,29,28.2212,61.4374
1891,30,28.3704,61.9133
1891,31,28.1130,61.4867
1891,32,28.2256,61.7194
1891,33,28.0809,61.6752
1891,34,28.2798,61.6175
1891,35,28.2597,61.4619
1891,36,28.2100,61.8249
1891,37,28.2319,61.7621
1891,38,28.2417,61.1603
1891,39,28.2562,61.7370
1891,40,28.1384,61.2892
1891,41,28.0007,61.6286
1891,42,28.0160,61.4577
1891,43,28.1588,61.4487
1891,44,27.9321,60.9895
1891,45,28.0114,60.8810
1891,46,27.9057,61.2751
1891,47,28.0612,61.5668
1891,48,28.1280,61.0615
1891,49,27.9765,61.2035
1891,50,27.9948,60.7926
1891,51,28.0717,60.9593
1891,52,27.9797,60.8392
1891,53,27.8388,61.1157
1891,54,28.0372,61.2177
1891,55,28.0835,61.0692
1891,56,27.9102,60.7851
1891,57,27.7660,61.1877
1891,58,27.9312,60.8843
1891,59,27.8148,60.5515
1891,60,27.7676,60.9930
1891,61,27.9850,60.6764
1891,62,27.8732,60.7636
1892,0,27.9551,60.4923
1892,1,27.7363,60.9405
1892,2,27.9258,60.7126
1892,3,27.9193,60.9804
1892,4,27.7275,60.9849
1892,5,27.8412,60.4383
1892,6,27.6642,60.4289
1892,7,27.8667,60.8588
1892,8,27.6894,60.3220
1892,9,27.7411,60.6341
1892,10,27.8376,60.7025
1892,11,27.7247,60.2199
1892,12,27.7486,60.9562
1892,13,27.7662,60.6964
1892,14,27.5894,60.7907
1892,15,27.7827,60.8751
1892,16,27.7811,60.3253
1892,17,27.6290,60.6935
1892,18,27.5096,60.6921
1892,19,27.4963,60.1408
1892,20,27.7133,60.5530
1892,21,27.4793,60.4155
1892,22,27.5736,60.5654
1892,23,27.5061,60.3698
1892,24,27.6973,60.2272
1892,25,27.6720,60.4753
1892,26,27.5261,59.8472
1892,27,27.4539,60.5782
1892,28,27.6079,60.1331
1892,29,27.5737,60.4858
1892,30,27.4261,59.9602
1892,31,27.5455,60.3436
1892,32,27.5650,59.8942
1892,33,27.3685,59.7799
1892,34,27.4096,59.8252
1892,35,27.5344,59.8219
1892,36,27.5193,60.0272
1892,37,27.3571,59.8957
1892,38,27.4192,59.8037
1892,39,27.5010,59.6849
1892,40,27.5056,60.2722
1892,41,27.2931,59.8696
1892,42,27.3553,59.8266
1892,43,27.2312,60.0360
1892,44,27.3773,59.5455
1892,45,27.4058,59.5730
1892,46,27.2634,59.7840
1892,47,27.3593,59.7627
1892,48,27.2180,59.4261
1892,49,27.3581,59.5604
1892,50,27.2752,59.7063
1892,51,27.3201,59.6504
1892,52,27.2536,59.3204
1892,53,27.3342,59.2625
1892,54,27.1478,59.2342
1892,55,27.2439,59.5941
1892,56,27.2200,59.5252
1892,57,27.0892,59.2866
1892,58,27.0023,59.6978
1892,59,27.1160,59.4322
1892,60,27.2127,59.6512
1892,61,27.1069,59.4140
1892,62,27.2137,59.3195
1893,0,27.2167,59.7708
1893,1,27.0159,59.7377
1893,2,27.1828,59.5126
1893,3,27.0372,58.9913
1893,4,27.0330,59.4534
1893,5,27.0990,59.4458
1893,6,26.8816,59.6245
1893,7,26.8857,59.1643
1893,8,27.0476,59.0777
1893,9,26.9079,58.9303
1893,10,26.8224,59.5129
1893,11,26.8516,59.1184
1893,12,27.0823,59.1584
1893,13,26.9860,59.1839
1893,14,26.8857,58.8191
1893,15,26.9558,58.7518
1893,16,27.0127,59.3554
1893,17,26.9346,59.0851
1893,18,26.7262,59.2756
1893,19,26.8871,59.2216
1893,20,26.7780,58.5802
1893,21,26.9375,59.2998
1893,22,26.9400,58.9177
1893,23,26.7931,58.9692
1893,24,26.9209,58.4564
1893,25,26.8526,59.1332
1893,26,26.7877,58.6435
1893,27,26.6638,58.9086
1893,28,26.8560,58.5462
1893,29,26.8688,58.6136
1893,30,26.7974,58.4454
1893,31,26.6138,58.9960
1893,32,26.6773,58.6017
1893,33,26.7506,58.4614
1893,34,26.6685,58.5686
1893,35,26.5828,58.2393
1893,36,26.6940,58.5788
1893,37,26.7565,58.4698
1893,38,26.5653,58.3615
1893,39,26.7393,58.7645
1893,40,26.6809,58.1678
1893,41,26.4750,58.7351
1893,42,26.5454,58.2865
1893,43,26.5673,58.3339
1893,44,26.5822,58.2593
1893,45,26.4914,58.0494
1893,46,26.4974,58.3827
1893,47,26.4253,58.3323
1893,48,26.5643,57.9289
1893,49,26.3683,57.8689
1893,50,26.3360,58.5679
1893,51,26.5164,58.0072
1893,52,26.5442,57.8306
1893,53,26.4764,57.7747
1893,54,26.5476,58.0070
1893,55,26.5512,58.2234
1893,56,26.4688,58.1929
1893,57,26.4800,58.2997
1893,58,26.3767,57.7706
1893,59,26.5183,58.1317
1893,60,26.3568,57.8227
1893,61,26.4951,58.0428
